,word,language,documents
280,getrecket,gml,UBB-C496_019v.org
281,getroist,gml,Koln-W52_167r.org
282,getrostet,gml,AM08-0073_077r.org
283,getwide,gml,Beinecke-0218_127r.org
284,getwidet,gml,AM08-0073_013r.org
285,getwidetvnde,gml,AM08-0073_013r.org
286,getzyret,gml,AM12-0417_063r.org
287,geue,gml,AM08-0070_003r.org GKS08-3487_009v.org AM08-0073_088v.org GKS08-3487_001r.org
288,geuedeliken,gml,AM08-0073_099r.org
289,geuedichliken,gml,AM08-0073_165v.org
290,geuen,gml,UUB-C496_091v.org AM08-0073_099r.org UUB-C496_002r.org AM12-0417_073v.org AM08-0073_013r.org AM08-0073_055r.org AM08-0073_054v.org GKS08-3423_111r2.org AM08-0073_074v.org GKS08-3487_001r.org GKS08-3487_104v.org
291,geuende,gml,AM08-0073_099r.org NKS08-0045_194r.org AM12-0417_063r.org
292,geuer,gml,GKS08-3423_211r.org
293,geues,gml,AM08-0073_044r.org
294,geuest,gml,GKS08-3423_211r.org AM08-0073_237v.org GKS08-3423_109v.org AM12-0417_073v.org AM08-0073_013r.org
295,geuestet,gml,AM08-0073_054v.org
296,geuestiget,gml,AM12-0417_073v.org
297,geuet,gml,AM08-0073_071r.org
298,geuo,gml,AM08-0073_099r.org
299,geuoget,gml,AM08-0073_099r.org AM12-0417_063r.org
300,geuoghet,gml,AM08-0073_099r.org
301,geuorden,gml,AM12-0417_063r.org
302,geurowet,gml,AM08-0073_082v.org
303,gevangen,gml,UBB-C496_019v.org
304,gevlogen,gml,UUB-C496_091v.org
305,gevochten,gml,AM08-0073_080r.org
306,gevoget,gml,AM12-0417_063r.org
307,gevrowet,gml,AM08-0073_071r.org AM08-0073_088v.org
308,gevunden,gml,AM08-0073_109r.org
309,gewalt,gml,AM12-0417_050r.org UUB-C496_095r.org
310,gewalt,other,Guelf08-6114Aug_181r.org
311,gewaltt,gml,Beinecke-0218_127r.org
312,gewan,gml,AM12-0417_050r.org
313,gewandelt,gml,AM12-0417_001r.org
314,geweldich,gml,UUB-C496_095r.org
315,gewesen,gml,AM12-0417_001r.org AM08-0073_109r.org Beschauwing_009.org
316,gewest,gml,GKS08-3487_001r.org
317,gewesth,gml,AM04-0782_091r.org
318,gewonnest,gml,UUB-C496_095r.org
319,gewonynge,gml,AM08-0073_237v.org
320,geworden,gml,AM08-0073_077r.org AM08-0073_099r.org AM12-0417_073v.org AM08-0073_013r.org AM08-0073_054v.org
321,gewracht,gml,Beschauwing_009.org
322,geys,gml,AM08-0073_054v.org
323,geyselen,gml,AM12-0417_073v.org AM08-0073_013r.org
324,geyst,gml,GKS08-3423_211r.org Gott-Theol242f_103r.org AM08-0073_099r.org Koln-W52_167r.org Guelf-1155Helmst_308v.org AM08-0073_013r.org AM08-0073_054v.org GKS08-3423_111r2.org GKS08-3487_001r.org
325,geyste,gml,AM08-0073_099r.org AM08-0073_109r.org AM08-0073_082v.org AM08-0073_071r.org Guelf-1155Helmst_308v.org AM08-0073_088v.org AM08-0073_044r.org AM08-0073_013r.org GKS08-3487_104v.org
