,word,language,documents
323,beredet,gml,AM08-0070_001r.org
324,beredh,da,Holm-A-0042_095v.org
325,bereffne,da,GKS04-1615_019r.org
326,bereide,gml,Beinecke-0218_127r.org
327,bereit,gml,Beschauwing_009.org AM12-0417_063r.org
328,bereyde,gml,AM08-0070_064r.org AM08-0073_013r.org
329,bereydende,gml,AM12-0417_001r.org
330,bereydet,gml,AM08-0073_054v.org
331,bereyt,gml,AM12-0417_073v.org
332,berge,gml,AM08-0070_003r.org UBB-C496_019v.org
333,bergen,gml,AM08-0073_071r.org
334,bergh,gml,AM08-0073_088v.org AM08-0073_074v.org
335,berghe,gml,AM08-0073_044r.org AM08-0073_054v.org AM08-0073_074v.org
336,berghes,gml,AM08-0073_099r.org AM12-0417_063r.org
337,berlnen,gml,AM04-0789_005r.org
338,bermherticheit,gml,Guelf-1025Novi_230r.org Guelf-1025Novi_065r.org
339,bermherticheyt,gml,Guelf-1025Novi_230r.org Guelf-1025Novi_065r.org
340,bermhertigheyet,gml,AM04-0782_091r.org
341,bermhiertighet,da,AM12-0420_026r.org
342,bernaculum,gml,AM08-0073_044r.org
343,bernardus,da,AM08-0072_127r.org
344,bernardus,gml,AM08-0073_109r.org AM08-0073_013r.org
345,bernde,gml,AM12-0417_063r.org
346,bernede,gml,AM08-0073_099r.org
347,bernen,gml,Hamburg-CodConv-6_002r.org GKS08-3423_111r2.org
348,bernende,gml,AM08-0073_099r.org AM08-0070_003r.org AM12-0417_063r.org
349,bernender,gml,Guelf-1025Novi_065r.org
350,bernet,gml,AM08-0070_003r.org
351,bernynge,gml,NKS08-0045_194r.org
352,berofenysse,gml,GKS08-3423_211r.org
353,berop,gml,AM08-0073_013r.org
354,berouet,gml,AM08-0073_013r.org
355,beruwet,gml,GKS08-3487_001r.org
356,beruwyghen,gml,GKS08-3423_211r.org
357,beræ,da,AM12-0421_030r.org
358,besatthe,da,AM04-0782_216v.org
359,bescerme,gml,GKS08-3487_104v.org
360,besche,gml,GKS08-3487_009v.org
361,bescheldinge,gml,AM08-0073_054v.org
362,bescheligh,da,AM04-0789_001r.org
363,beschelt,gml,AM12-0417_073v.org
364,beschen,gml,AM12-0417_050r.org
365,bescherme,gml,NKS08-0045_187r.org AM12-0417_050r.org AM08-0070_003r.org
