,word,language,documents
278,riken,gml,AM08-0073_237v.org AM08-0073_074v.org
279,rikes,other,Guelf08-6114Aug_181r.org
280,rikes,gml,AM08-0073_109r.org Hamburg-CodConv-6_002r.org Guelf-1025Novi_230r.org UUB-C496_095r.org
281,ringe,gml,AM08-0073_099r.org
282,ringweghinghe,gml,Speghel_R1r.org
283,ripe,gml,AM08-0073_054v.org
284,rith,da,AM08-0072_127r.org
285,rmyt,gml,AM08-0073_109r.org
286,ro,da,Holm-A-0042_055v.org
287,robe,da,AM08-0072_126r.org
288,robe,other,AM08-0070_254r.org
289,rock,gml,AM12-0417_073v.org
290,rode,gml,AM08-0073_077r.org AM08-0073_013r.org
291,roden,gml,AM08-0073_082v.org AM08-0070_003r.org AM08-0073_074v.org
292,roes,gml,GKS08-3423_211r.org
293,roff,gml,AM08-0070_064r.org
294,rok,gml,AM08-0073_013r.org
295,roke,gml,UUB-C496_091v.org AM08-0073_044r.org AM08-0073_080r.org GKS08-3423_111r2.org
296,rom,da,Holm-A-0042_055v.org
297,romeschen,gml,GKS08-3487_009v.org
298,rooss,da,AM12-0421_030r.org
299,rope,gml,AM08-0073_109r.org AM08-0070_003r.org Speghel_R1r.org AM12-0417_073v.org AM08-0073_013r.org AM04-0782_091r.org
300,ropeden,gml,GKS08-3423_211r.org
301,ropen,gml,AM12-0417_001r.org AM08-0073_109r.org NKS08-0045_174r.org AM08-0073_044r.org AM08-0073_055r.org
302,ropende,gml,GKS08-3423_211r.org GKS08-3423_001r.org AM08-0073_230r.org
303,ropenden,gml,GKS08-3487_001r.org
304,ropent,gml,AM12-0417_001r.org AM08-0073_109r.org GKS08-3423_071v.org AM08-0073_071r.org NKS08-0045_174r.org NKS08-0045_194r.org AM12-0417_073v.org AM08-0073_013r.org
305,rore,gml,Arndes1487_265r.org
306,rosa,da,AM08-0072_128r.org
307,rosa,gml,AM08-0073_013r.org
308,rose,gml,UUB-C496_091v.org
309,rose,da,AM08-0072_128r.org
310,rosten,gml,GKS08-3423_109v.org
311,rosæ,da,AM08-0072_128v.org
312,rouer,gml,GKS08-3423_211r.org
313,rouwe,gml,AM08-0073_237v.org AM08-0070_003r.org AM08-0073_044r.org
314,rouwede,gml,AM08-0070_003r.org
315,rouwelick,gml,AM12-0417_073v.org
316,rouwen,gml,AM08-0070_003r.org
317,rouwet,gml,UUB-C496_091v.org AM08-0070_003r.org Arndes1487_265r.org
318,rowe,gml,GKS08-3423_109v.org AM08-0073_088v.org AM08-0073_013r.org GKS08-3423_111r2.org
319,rowedest,gml,GKS08-3423_111r2.org
320,rowere,da,AM04-0789_001r.org
321,rowest,gml,Beschauwing_009.org
322,rthe,gml,NKS08-0045_174r.org
323,ru,gml,AM08-0073_088v.org
324,ruchte,gml,GKS08-3487_001r.org
325,ruchtes,gml,NKS08-0045_187r.org
326,rugge,gml,AM08-0073_080r.org UBB-C496_019v.org AM12-0417_063r.org
327,rugghe,gml,GKS08-3487_001r.org
328,ruken,gml,GKS08-3487_001r.org
329,rusalem,gml,AM08-0073_082v.org
330,ruwe,gml,UUB-C496_091v.org GKS08-3423_211r.org AM08-0073_109r.org Speghel_R1r.org AM08-0073_013r.org GKS08-3487_001r.org NKS08-0045_166r.org
331,ruwelich,gml,AM08-0073_013r.org
332,ruwen,gml,AM08-0073_082v.org
333,ruwer,gml,GKS08-3487_001r.org
334,ruwet,gml,AM08-0073_109r.org
335,ruwich,gml,AM08-0073_109r.org AM08-0073_013r.org
336,rwelsæ,da,Thott04-0553_021r-2.org
337,rwæ,gml,AM04-0782_091r.org
338,rwælssæ,da,NKS08-0045_120v.org
339,ry,gml,AM08-0073_077r.org
340,rychten,gml,GKS08-3487_001r.org
341,rychter,gml,GKS08-3487_001r.org
342,rychteren,gml,GKS08-3423_211r.org
343,rychtes,gml,GKS08-3423_211r.org GKS08-3423_001r.org
344,rychtyg,gml,AM04-0782_091r.org
345,ryckte,gml,AM04-0782_091r.org
346,ryctæ,da,NKS08-0045_120v.org
347,ryffwilsæ,da,Holm-A-0042_055v.org
348,rygelsse,da,AM04-0789_001r.org AM04-0789_002v.org
349,ryke,gml,GKS08-3423_103v.org GKS08-3423_111r2.org
350,rykedom,gml,Beinecke-0218_157r.org
